ies|employer_name|position|salary_samples_amount|salary|avg_salary|min_salary|max_salary
UNA|Group Software|Suporte Técnico|16.0|1513.0|2000.0|1000.0|3000.0
UNA|Mastermaq Software|Suporte Técnico|7.0|1825.0|2500.0|2000.0|3000.0
UNA|TOTVS|Suporte Técnico|6.0|2224.0|2500.0|2000.0|3000.0
UNA|Otimiza UGC|Suporte Técnico|4.0|1521.0|1500.0|1000.0|2000.0
UNA|MaxCast Hospedagem|Suporte Técnico|4.0|1421.0|1500.0|1000.0|2000.0
UNA|Stefanini|Suporte Técnico|3.0|1486.0|1500.0|1000.0|2000.0
UNA|Algar Group|Suporte Técnico|2.0|1462.0|1500.0|1000.0|2000.0
UNA|AeC Consulting|Suporte Técnico|2.0|1603.0|1500.0|1000.0|2000.0
UNA|Minas Gerais Administração e Serviços (MGS)|Suporte Técnico|2.0|1439.0|1500.0|1000.0|2000.0
UNA|Centro Universitário de Belo Horizonte|Suporte Técnico|2.0|1443.0|1500.0|1000.0|2000.0
UNA|AIX Sistemas|Suporte Técnico|2.0|1761.0|2000.0|2000.0|2000.0
UNA|Otimiza|Suporte Técnico|2.0|1556.0|1500.0|1000.0|2000.0
UNA|Netscanner Soluções em Tecnologia|Suporte Técnico|2.0|1599.0|1500.0|1000.0|2000.0
UNA|Empresa Brasileira de Correios e Telegrafos - ECT|Suporte Técnico|1.0|3136.0|3000.0|3000.0|3000.0
UNA|AlmavivA|Suporte Técnico|1.0|1880.0|2000.0|2000.0|2000.0
UNA|Brazilian Institute of Geography and Statistics|Suporte Técnico|1.0|5858.0|6000.0|6000.0|6000.0
UNA|"""Grupo Máquina de Vendas (Insinuante, Ricardo Eletro, CityLar, Eletroshopping, Salfer)"""|Suporte Técnico|1.0|1767.0|2000.0|2000.0|2000.0
UNA|Telemont|Suporte Técnico|1.0|1172.0|1000.0|1000.0|1000.0
UNA|CEMIG|Suporte Técnico|1.0|1851.0|2000.0|2000.0|2000.0
UNA|CEMIG|Suporte Técnico|1.0|2357.0|2000.0|2000.0|2000.0
UNA|Tribunal de Justiça de Minas Gerais|Estagiário|96.0|1219.0|1414.0|828.0|2000.0
UNA|Vallourec|Estagiário|91.0|1699.0|1500.0|1000.0|2000.0
UNA|ArcelorMittal|Estagiário|69.0|1153.0|986.0|972.0|1000.0
UNA|CEMIG|Estagiário|63.0|1292.0|1335.0|670.0|2000.0
UNA|Mercantil do Brasil|Estagiário|55.0|2223.0|1500.0|1000.0|2000.0
UNA|Localiza|Estagiário|46.0|1697.0|1500.0|1000.0|2000.0
UNA|Banco Inter|Estagiário|45.0|2279.0|2000.0|2000.0|2000.0
UNA|Banco de Desenvolvimento de Minas Gerais (BDMG)|Estagiário|42.0|2274.0|2000.0|2000.0|2000.0
UNA|VLI|Estagiário|38.0|1195.0|1000.0|1000.0|1000.0
UNA|Prefeitura Municipal de Belo Horizonte|Estagiário|37.0|534.0|722.0|444.0|1000.0
UNA|Banco do Brasil|Estagiário|33.0|623.0|773.0|546.0|1000.0
UNA|Itaú Unibanco (Itaú BBA e Rede)|Estagiário|33.0|2283.0|2500.0|2000.0|3000.0
UNA|Grupo MRV|Estagiário|30.0|1048.0|857.0|715.0|1000.0
UNA|DTI Sistemas|Estagiário|29.0|1283.0|1500.0|1000.0|2000.0
UNA|UFMG|Estagiário|26.0|687.0|717.0|434.0|1000.0
UNA|Rock Content|Estagiário|25.0|1047.0|897.0|795.0|1000.0
UNA|Ministério Público do Estado de Minas Gerais|Estagiário|24.0|955.0|1408.0|817.0|2000.0
UNA|Caixa Econômica Federal|Estagiário|22.0|768.0|773.0|546.0|1000.0
UNA|Take|Estagiário|21.0|1166.0|1444.0|888.0|2000.0
UNA|Anglo American|Estagiário|21.0|1295.0|1500.0|1000.0|2000.0
UNA||Auxiliar de mídia|||||
UNA|Minas Gerais Administração e Serviços (MGS)|Auxiliar administrativo|52|1552|2000|1000|3000
UNA|Pontifical University of Minas Gerais|Auxiliar administrativo|21|2185|2000|2000|2000
UNA|Banco Bonsucesso|Auxiliar administrativo|10|2219|2000|2000|2000
UNA|Associação Profissionalizante do Menor (ASSPROM)|Auxiliar administrativo|9|1009|1456|913|2000
UNA|Unimed (Brazil)|Auxiliar administrativo|8|1108|1500|1000|2000
UNA|Localiza|Auxiliar administrativo|8|1351|1460|921|2000
UNA|Grupo MRV|Auxiliar administrativo|7|1245|1447|894|2000
UNA|Serviço Nacional de Aprendizagem Comercial (SENAC)|Auxiliar administrativo|6|1603|2000|2000|2000
UNA|Hermes Pardini|Auxiliar administrativo|6|1916|1500|1000|2000
UNA|Interfile|Auxiliar administrativo|6|1332|1986|972|3000
UNA|Sistema Fiemg|Auxiliar administrativo|6|1494|1500|1000|2000
UNA|Mitra Arquidiocesana de Belo Horizonte|Auxiliar administrativo|6|1343|1500|1000|2000
UNA|Vallourec|Auxiliar administrativo|5|3889|3500|2000|5000
UNA|Fundação Hospitalar do Estado de Minas Gerais (FHEMIG)|Auxiliar administrativo|5|1762|2500|2000|3000
UNA|Fundep|Auxiliar administrativo|5|1600|2000|1000|3000
UNA|Universidade FUMEC|Auxiliar administrativo|5|1586|1500|1000|2000
UNA|Associação Profissionalizante do Menor (ASSPROM)|Auxiliar administrativo|5|871|737|475|1000
UNA|Newton Paiva|Auxiliar administrativo|5|1623|1500|1000|2000
UNA|Walmart|Auxiliar administrativo|4|1108|1000|1000|1000
UNA|SESC|Auxiliar administrativo|4|1641|2000|2000|2000
UNA|Telemont|Auxiliar de almoxarifado|2|1028|962|925|1000
UNA|GE|Auxiliar de almoxarifado|1|2403|2500|2000|3000
UNA|UFMG|Auxiliar de almoxarifado|1|2171|2000|2000|2000
UNA|Tenda|Auxiliar de almoxarifado|1|1615|2000|2000|2000
UNA|Würth|Auxiliar de almoxarifado|1|2149|2000|2000|2000
UNA|Precon Engenharia|Auxiliar de almoxarifado|1|1179|1000|1000|1000
UNA|Telsan|Auxiliar de almoxarifado|1|1758|2000|2000|2000
UNA|Caparaó|Auxiliar de almoxarifado|1|11|10|10|11
UNA|Oncomed|Auxiliar de almoxarifado|1|1056|1000|1000|1000
UNA|Hospital Luxemburgo|Auxiliar de almoxarifado|1|1704|2000|2000|2000
UNA|Embol Distribuidora|Auxiliar de almoxarifado|1|1058|1000|1000|1000
UNA|Hospital Santa Barbara|Auxiliar de almoxarifado|1|1426|1000|1000|1000
UNA|Lab Rede|Auxiliar de almoxarifado|1|1205|1000|1000|1000
UNA|W4Tec|Auxiliar de almoxarifado|1|1113|1000|1000|1000
UNA|JFA Eletrônicos|Auxiliar de almoxarifado|1|1586|2000|2000|2000
UNA|Distribuidora Triângulo|Auxiliar de almoxarifado|1|1441|1000|1000|1000
UNA|BHM Equipamentos|Auxiliar de almoxarifado|1|1183|1000|1000|1000
UNA|Acf Climatizadores|Auxiliar de almoxarifado|1|1193|1000|1000|1000
UNA|Precon Engenharia|Auxiliar de almoxarifado|1|1165|1000|1000|1000
UNA|Hospital Vera Cruz|Auxiliar de almoxarifado|1|1380|1000|1000|1000
UNA||Estudante de Graduação|||||
UNA||Auxiliar de pesquisa e desenvolvimento|||||
UNA||Estudante de graduação|||||
UNA|Itaú Unibanco (Itaú BBA e Rede)|Aprendiz|4|909|906|899|913
UNA|Itaú Unibanco (Itaú BBA e Rede)|Aprendiz|2|958|949|898|1000
UNA|Cervejaria Ambev|Aprendiz|2|546|552|439|665
UNA|Caixa Econômica Federal|Aprendiz|2|929|904|809|1000
UNA|Oi|Aprendiz|2|456|457|435|480
UNA|Net Serviços de Comunicação|Aprendiz|2|797|795|762|829
UNA|CIEE (Brazil)|Aprendiz|2|843|842|788|896
UNA|Vallourec|Aprendiz|2|484|482|457|507
UNA|Supermercados BH|Aprendiz|2|440|441|413|470
UNA|Vivante|Aprendiz|2|759|758|722|794
UNA|Banco do Brasil|Aprendiz|1|982|969|939|1000
UNA|Unimed (Brazil)|Aprendiz|1|1192|1000|1000|1000
UNA|Vale|Aprendiz|1|520|517|498|536
UNA|Liq|Aprendiz|1|796|797|765|830
UNA|Raia Drogasil|Aprendiz|1|442|442|421|464
UNA|TOTVS|Aprendiz|1|988|969|939|1000
UNA|Claro|Aprendiz|1|494|495|477|514
UNA|Empresa Brasileira de Correios e Telegrafos - ECT|Aprendiz|1|452|452|438|466
UNA|PwC|Aprendiz|1|582|581|562|601
UNA|Grupo MRV|Aprendiz|1|712|709|684|734
UNA|Recall Corporation|Auxiliar documental|1|1087|1000|1000|1000
UNA|Grupo BRT|Auxiliar documental|1|1135|1000|1000|1000
UNA|Prefeitura Municipal de Belo Horizonte|Assistente administrativo|36|2149|2500|2000|3000
UNA|Localiza|Assistente administrativo|24|2350|2000|1000|3000
UNA|Grupo MRV|Assistente administrativo|20|1746|1500|1000|2000
UNA|Hermes Pardini|Assistente administrativo|16|1941|2000|2000|2000
UNA|Anima Educação|Assistente administrativo|16|1304|1000|1000|1000
UNA|SESC|Assistente administrativo|15|2216|2500|2000|3000
UNA|Unimed (Brazil)|Assistente administrativo|13|1720|2000|1000|3000
UNA|Minas Gerais Administração e Serviços (MGS)|Assistente administrativo|13|1487|1500|1000|2000
UNA|Centro Universitário Una|Assistente administrativo|13|1306|1500|1000|2000
UNA|Plansul|Assistente administrativo|11|1545|1500|1000|2000
UNA|Loja Elétrica|Assistente administrativo|11|2267|2500|1000|4000
UNA|Sistema Fiemg|Assistente administrativo|10|2191|2500|2000|3000
UNA|Hospital Santa Casa BH|Assistente administrativo|10|1374|1500|1000|2000
UNA|Centro Universitário de Belo Horizonte|Assistente administrativo|10|1360|1000|1000|1000
UNA|UFMG|Assistente administrativo|7|3554|4500|3000|6000
UNA|Universidade FUMEC|Assistente administrativo|7|2342|2000|1000|3000
UNA|Kroton Educacional|Assistente administrativo|6|1795|1500|1000|2000
UNA|Pontifical University of Minas Gerais|Assistente administrativo|6|3037|3000|3000|3000
UNA|Lyon Engenharia|Assistente administrativo|6|2353|2500|2000|3000
UNA|Serviço Nacional de Aprendizagem Comercial (SENAC)|Assistente administrativo|5|2058|2500|2000|3000
UNA|Direcional Engenharia|Auxiliar Financeiro|3|1557|1500|1000|2000
UNA|World Study|Auxiliar Financeiro|2|1377|1500|1000|2000
UNA|Embol Distribuidora|Auxiliar Financeiro|2|1633|2000|2000|2000
UNA|Roberto Magalhães Imóveis|Auxiliar Financeiro|2|1269|1000|1000|1000
UNA|Wizard|Auxiliar Financeiro|1|1497|1500|1000|2000
UNA|Maple Bear India|Auxiliar Financeiro|1|1183|1000|1000|1000
UNA|Hotmart|Auxiliar Financeiro|1|1597|2000|2000|2000
UNA|Ferreira e Chagas Advogados|Auxiliar Financeiro|1|1468|1500|1000|2000
UNA|Precon Engenharia|Auxiliar Financeiro|1|1126|1000|1000|1000
UNA|Dinâmica|Auxiliar Financeiro|1|2245|2000|2000|2000
UNA|Keralty|Auxiliar Financeiro|1|957|950|913|987
UNA|Banco Bonsucesso|Auxiliar Financeiro|1|1879|2000|2000|2000
UNA|Friopeças|Auxiliar Financeiro|1|1453|1500|1000|2000
UNA|Master Turismo|Auxiliar Financeiro|1|1984|2000|2000|2000
UNA|Netimóveis|Auxiliar Financeiro|1|1661|2000|2000|2000
UNA|Grupo VDL|Auxiliar Financeiro|1|1679|2000|2000|2000
UNA|Suggar Eletrodomésticos|Auxiliar Financeiro|1|1755|2000|2000|2000
UNA|"""Portela, Lima & Colen Advogados Associados"""|Auxiliar Financeiro|1|2150|2000|2000|2000
UNA|Central de Eventos|Auxiliar Financeiro|1|1411|1000|1000|1000
UNA|Personal Escritórios|Auxiliar Financeiro|1|1436|1000|1000|1000
UNA|Anima Educação|Assistente de Supervisão|24|1589|1500|1000|2000
UNA|Centro Universitário de Belo Horizonte|Assistente de Supervisão|5|1620|2000|2000|2000
UNA|Centro Universitário Una|Assistente de Supervisão|3|1578|2000|2000|2000
UNA|Anima Educação|Assistente de Supervisão|1|1704|2000|2000|2000
UNA|Ânima Instituto de Educação|Assistente de Supervisão|1|1598|2000|2000|2000
UNA|Grupo Animação|Assistente de Supervisão|1|1708|2000|2000|2000
UNA|Anima|Assistente de Supervisão|1|1606|2000|2000|2000
UNA||Mundiale|||||
UNA||Assistente Técnico de Manutenção|||||
UNA||Líder de montagem|||||
UNA||Instalador de internet|||||
UNA|Otis Elevadores|Montador mecânico|1|2359|2000|2000|2000
UNA|By Moto|Montador mecânico|1|1112|1000|1000|1000
UNA|Empresas Gatti|Montador mecânico|1|2262|2000|2000|2000
UNA|Strada Veículos|Montador mecânico|1|1976|2000|2000|2000
UNA|Grupo Tecnometal|Montador mecânico|1|1904|2000|2000|2000
UNA|thyssenkrupp|Auxiliar de Montagem|1|1552|1500|1000|2000
UNA|AMC Montagens|Auxiliar de Montagem|1|1657|2000|2000|2000
UNA|Abdalla Landulfo Sociedade de Advogados|Auxiliar Administrativo Financeiro|1|1661|2000|2000|2000
UNA|Port Informática|Auxiliar Administrativo Financeiro|1|1065|1000|1000|1000
UNA|BTM Viagens Corporativas|Auxiliar Administrativo Financeiro|1|1822|2000|2000|2000
UNA|AZ3 Comunicação|Auxiliar Administrativo Financeiro|1|1939|2000|2000|2000
UNA|Drogaria Araújo|Jovem Aprendiz|12|460|490|425|556
UNA|Drogaria Araújo|Jovem Aprendiz|7|456|459|442|477
UNA|Itaú Unibanco (Itaú BBA e Rede)|Jovem Aprendiz|6|921|906|813|1000
UNA|Localiza|Jovem Aprendiz|4|443|453|429|477
UNA|Banco Bradesco|Jovem Aprendiz|3|740|817|738|896
UNA|Caixa Econômica Federal|Jovem Aprendiz|3|1001|951|903|1000
UNA|Confederação Nacional da Indústria|Jovem Aprendiz|3|488|612|458|767
UNA|Supermercados BH|Jovem Aprendiz|3|474|475|472|478
UNA|Supermercados BH|Jovem Aprendiz|3|434|708|416|1000
UNA|Supermercados BH|Jovem Aprendiz|3|452|487|449|525
UNA|ESPRO|Jovem Aprendiz|3|809|768|709|827
UNA|Rede Cidadã|Jovem Aprendiz|3|465|470|463|478
UNA|Verdemar|Jovem Aprendiz|3|477|458|415|502
UNA|Itaú Unibanco (Itaú BBA e Rede)|Jovem Aprendiz|2|935|925|851|1000
UNA|Banco do Brasil|Jovem Aprendiz|2|1306|1467|934|2000
UNA|Carrefour|Jovem Aprendiz|2|547|549|416|682
UNA|Empresa Brasileira de Correios e Telegrafos - ECT|Jovem Aprendiz|2|432|432|410|454
UNA|AeC Consulting|Jovem Aprendiz|2|603|606|432|781
UNA|"""Grupo Máquina de Vendas (Insinuante, Ricardo Eletro, CityLar, Eletroshopping, Salfer)"""|Jovem Aprendiz|2|465|467|412|522
UNA|Grupo Verzani & Sandrini|Jovem Aprendiz|2|511|509|484|535
UNA||Membro da equipe do projeto|||||
UNA|Sistema Divina Providência|Auxiliar de coordenação|2|2272|2500|2000|3000
UNA|Associação Objetivo de Ensino Superior (ASSOBS)|Auxiliar de coordenação|2|1307|1000|1000|1000
UNA|DPD|Auxiliar de coordenação|1|2432|2500|2000|3000
UNA|Faculdades Kennedy|Auxiliar de coordenação|1|2050|2000|2000|2000
UNA|Escola Superior Dom Helder Câmara|Auxiliar de coordenação|1|2246|2000|2000|2000
UNA|Instituto Educacional Coração de Jesus|Auxiliar de coordenação|1|1196|1000|1000|1000
UNA|Escola Mineira de Segurança|Auxiliar de coordenação|1|1385|1000|1000|1000
UNA|Instituto de Educação Canaã|Auxiliar de coordenação|1|1205|1000|1000|1000
UNA|Núleo da Criança|Auxiliar de coordenação|1|1311|1000|1000|1000
UNA|Prefeitura Municipal de Belo Horizonte|Professor|37|2594|4500|2000|7000
UNA|Secretaria da Educação do Estado de Minas Gerais (SEDUC/MG)|Professor|16|2319|3500|2000|5000
UNA|Number One|Professor|13|20|23|16|30
UNA|Prefeitura Municipal de Belo Horizonte|Professor|8|2165|5500|2000|9000
UNA|UFMG|Professor|8|10964|8500|2000|15000
UNA|Secretaria da Educação do Estado de Minas Gerais (SEDUC/MG)|Professor|8|1834|2500|2000|3000
UNA|Uptime Consultants|Professor|7|1429|1500|1000|2000
UNA|Pontifical University of Minas Gerais|Professor|7|10293|10000|3000|17000
UNA|Centro Universitário Una|Professor|6|3444|4500|3000|6000
UNA|Number One|Professor|6|1964|2000|1000|3000
UNA|Cultura Inglesa|Professor|5|5021|4500|3000|6000
UNA|CEFET-MG|Professor|5|8207|8000|5000|11000
UNA|Luziana Lanna Idiomas|Professor|5|28|26|18|34
UNA|Wizard|Professor|4|1840|1500|1000|2000
UNA|Kroton Educacional|Professor|4|3813|4000|3000|5000
UNA|UFMG|Professor|4|9816|8500|4000|13000
UNA|Faculdade Pitágoras|Professor|4|3697|4000|3000|5000
UNA|Centro Universitário de Belo Horizonte|Professor|4|5511|4500|2000|7000
UNA|Colégio Santa Maria|Professor|4|3156|3500|2000|5000
UNA|Coleguium|Professor|4|3571|4500|3000|6000
UNA|Stefanini|Projetista|7|3855|4000|3000|5000
UNA|Telemont|Projetista|4|2643|3000|3000|3000
UNA|SNC-Lavalin|Projetista|2|4509|4500|4000|5000
UNA|TMSA|Projetista|2|9084|9000|9000|9000
UNA|Cobrapi Gerenciamento Consultoria e Projetos|Projetista|2|4863|5000|4000|6000
UNA|Projelet|Projetista|2|2910|3000|3000|3000
UNA|Autônomo|Projetista|1|2169|2000|2000|2000
UNA|Embraer|Projetista|1|3788|4000|4000|4000
UNA|Oi|Projetista|1|2746|3000|3000|3000
UNA|ArcelorMittal|Projetista|1|20586|20500|20000|21000
UNA|SESC|Projetista|1|4103|4000|4000|4000
UNA|thyssenkrupp|Projetista|1|3931|4000|4000|4000
UNA|Empresas Concremat|Projetista|1|5526|5500|5000|6000
UNA|Portobello|Projetista|1|2116|2000|2000|2000
UNA|Progen|Projetista|1|9188|9500|9000|10000
UNA|Basis Information Technology|Projetista|1|6506|6500|6000|7000
UNA|ENGIE|Projetista|1|5363|5500|5000|6000
UNA|Sandvik|Projetista|1|6372|6500|6000|7000
UNA|Engenharia Projeto Consultoria|Projetista|1|6314|6500|6000|7000
UNA|Engenharia Projeto Consultoria|Projetista|1|9341|9500|9000|10000
UNA|EMIVE|Auxiliar técnico|5|1789|1500|1000|2000
UNA|Conceito Riviera Imóveis|Auxiliar técnico|3|2172|2000|2000|2000
UNA|Simpress|Auxiliar técnico|2|1336|1000|1000|1000
UNA|Guardian do Brasil|Auxiliar técnico|2|994|972|944|1000
UNA|Dieese|Auxiliar técnico|2|1902|2000|2000|2000
UNA|via networks|Auxiliar técnico|2|1109|1000|1000|1000
UNA|Algar Group|Auxiliar técnico|1|1142|1000|1000|1000
UNA|ArcelorMittal|Auxiliar técnico|1|3935|4000|4000|4000
UNA|Confederação Nacional da Indústria|Auxiliar técnico|1|1371|1000|1000|1000
UNA|The Coca-Cola Company|Auxiliar técnico|1|1058|1000|1000|1000
UNA|Telemont|Auxiliar técnico|1|1108|1000|1000|1000
UNA|Embratel|Auxiliar técnico|1|1251|1000|1000|1000
UNA|Globosat|Auxiliar técnico|1|991|973|947|1000
UNA|Pirelli|Auxiliar técnico|1|951|945|911|980
UNA|GRSA|Auxiliar técnico|1|1940|2000|2000|2000
UNA|Tel Telemática|Auxiliar técnico|1|1453|1500|1000|2000
UNA|RHI Magnesita|Auxiliar técnico|1|3371|3500|3000|4000
UNA|Nokia|Auxiliar técnico|1|1490|1500|1000|2000
UNA|Vallourec & Sumitomo Tubos do Brasil (VSB)|Auxiliar técnico|1|2510|2500|2000|3000
UNA|FiTec|Auxiliar técnico|1|1626|2000|2000|2000
UNA|Stefanini|Desenhista Cadista|1|1374|1000|1000|1000
UNA|Chemtech|Desenhista Cadista|1|2333|2000|2000|2000
UNA|Radiante Engenharia de Telecomunicações|Desenhista Cadista|1|1844|2000|2000|2000
UNA|Strata Engenharia|Desenhista Cadista|1|2084|2000|2000|2000
UNA|Sindicon Administração, Serviços e Conservação|Desenhista Cadista|1|1997|2000|2000|2000
UNA|Ferk Telecom|Desenhista Cadista|1|2179|2000|2000|2000
UNA|CGP Consultoria|Desenhista Cadista|1|2248|2000|2000|2000
UNA|Escon|Desenhista Cadista|1|1301|1000|1000|1000
UNA|Kascher Engenharia|Desenhista Cadista|1|1228|1000|1000|1000
UNA|thyssenkrupp|Auxiliar de  Montagem|1|1552|1500|1000|2000
UNA|AMC Montagens|Auxiliar de  Montagem|1|1657|2000|2000|2000
UNA||Helpdesk|||||
UNA|Minas Gerais Administração e Serviços (MGS)|auxiliar administrativo|52|1552|2000|1000|3000
UNA|Pontifical University of Minas Gerais|auxiliar administrativo|21|2185|2000|2000|2000
UNA|Banco Bonsucesso|auxiliar administrativo|10|2219|2000|2000|2000
UNA|Associação Profissionalizante do Menor (ASSPROM)|auxiliar administrativo|9|1009|1456|913|2000
UNA|Unimed (Brazil)|auxiliar administrativo|8|1108|1500|1000|2000
UNA|Localiza|auxiliar administrativo|8|1351|1460|921|2000
UNA|Grupo MRV|auxiliar administrativo|7|1245|1447|894|2000
UNA|Serviço Nacional de Aprendizagem Comercial (SENAC)|auxiliar administrativo|6|1603|2000|2000|2000
UNA|Hermes Pardini|auxiliar administrativo|6|1916|1500|1000|2000
UNA|Interfile|auxiliar administrativo|6|1332|1986|972|3000
UNA|Sistema Fiemg|auxiliar administrativo|6|1494|1500|1000|2000
UNA|Mitra Arquidiocesana de Belo Horizonte|auxiliar administrativo|6|1343|1500|1000|2000
UNA|Vallourec|auxiliar administrativo|5|3889|3500|2000|5000
UNA|Fundação Hospitalar do Estado de Minas Gerais (FHEMIG)|auxiliar administrativo|5|1762|2500|2000|3000
UNA|Fundep|auxiliar administrativo|5|1600|2000|1000|3000
UNA|Universidade FUMEC|auxiliar administrativo|5|1586|1500|1000|2000
UNA|Associação Profissionalizante do Menor (ASSPROM)|auxiliar administrativo|5|871|737|475|1000
UNA|Newton Paiva|auxiliar administrativo|5|1623|1500|1000|2000
UNA|Walmart|auxiliar administrativo|4|1108|1000|1000|1000
UNA|SESC|auxiliar administrativo|4|1641|2000|2000|2000
UNA||Auxiliar adiministrativo.|||||
UNA||Estagiário de suporte de informática|||||
UNA||Líder Secretaria Acadêmica|||||
UNA|Lojas Riachuelo|Líder de Atendimento|2|1950|2000|2000|2000
UNA|Anima Educação|Líder de Atendimento|1|4311|4000|4000|4000
UNA|Carbel|Líder de Atendimento|1|2536|2500|2000|3000
UNA|Distribuidora SantaCruz|Representante comercial|2|6254|6500|6000|7000
UNA|Banco Fidis|Representante comercial|2|6281|6500|5000|8000
UNA|Enterprising Up|Representante comercial|2|1036|998|996|1000
UNA|Autônomo|Representante comercial|1|2674|3000|3000|3000
UNA|Autônomo|Representante comercial|1|10249|10500|10000|11000
UNA|Gerdau|Representante comercial|1|19841|20000|19000|21000
UNA|FCA Fiat Chrysler Automobiles|Representante comercial|1|7076|7000|7000|7000
UNA|Wizard|Representante comercial|1|3166|3000|3000|3000
UNA|Bayer|Representante comercial|1|4510|4500|4000|5000
UNA|Localiza|Representante comercial|1|5255|5500|5000|6000
UNA|Duratex|Representante comercial|1|16269|16500|16000|17000
UNA|Aché Laboratórios Farmacêuticos|Representante comercial|1|7288|7500|7000|8000
UNA|Eli Lilly and Company|Representante comercial|1|4040|4000|4000|4000
UNA|Pif Paf Alimentos (Rio Branco)|Representante comercial|1|6409|6500|6000|7000
UNA|Companhia de Tecidos Norte|Representante comercial|1|4138|4000|4000|4000
UNA|Hinode|Representante comercial|1|6651|6500|6000|7000
UNA|FQM Farmoquímica|Representante comercial|1|2301|2000|2000|2000
UNA|Marisol SA|Representante comercial|1|10835|11000|11000|11000
UNA|Fortlev|Representante comercial|1|3003|3000|3000|3000
UNA|Medtronic|Representante comercial|1|4103|4000|4000|4000
UNA||Auxiliar Adm|||||
UNA|Minas Gerais Administração e Serviços (MGS)|Recepcionista|15|1726|1500|1000|2000
UNA|Rede Mater Dei de Saúde|Recepcionista|9|1478|1500|1000|2000
UNA|Hermes Pardini|Recepcionista|6|1360|1500|1000|2000
UNA|Grupo Provac|Recepcionista|6|1864|2000|2000|2000
UNA|Axial Medicina Diagnóstica|Recepcionista|5|1332|1000|1000|1000
UNA|Santa Fé Serviços|Recepcionista|5|1868|2000|2000|2000
UNA|Accor|Recepcionista|4|1418|1500|1000|2000
UNA|Cultura Inglesa|Recepcionista|4|1153|987|975|1000
UNA|Fisk Brasil|Recepcionista|4|1024|995|990|1000
UNA|Bodytech|Recepcionista|4|1100|1000|1000|1000
UNA|ibis|Recepcionista|4|1506|1500|1000|2000
UNA|InterCity Hotels|Recepcionista|4|1796|2000|2000|2000
UNA|São Marcos Laboratório|Recepcionista|4|1218|1000|1000|1000
UNA|Perphil Servicos Especiais|Recepcionista|4|1440|1000|1000|1000
UNA|Unimed (Brazil)|Recepcionista|3|1276|1000|1000|1000
UNA|Grupo Conservo|Recepcionista|3|2192|2000|2000|2000
UNA|Instituto Mário Penna|Recepcionista|3|1441|1500|1000|2000
UNA|Ouro MInas Palace Hotel|Recepcionista|3|2226|2000|2000|2000
UNA|LVA Serviços|Recepcionista|3|1585|2000|2000|2000
UNA|Centro Oftalmológico de Minas Gerais|Recepcionista|3|1531|1500|1000|2000
UNA|AeC Consulting|Atendente|84|999|939|879|1000
UNA|Localiza|Atendente|27|1820|2000|1000|3000
UNA|McDonald's|Atendente|21|1022|1361|722|2000
UNA|AlmavivA|Atendente|15|981|905|811|1000
UNA|Liq|Atendente|11|985|1505|11|3000
UNA|Hermes Pardini|Atendente|10|1313|2000|1000|3000
UNA|Atento|Atendente|9|1016|830|660|1000
UNA|Subway|Atendente|8|1087|859|719|1000
UNA|Lojas Rede|Atendente|8|1080|1500|1000|2000
UNA|Raia Drogasil|Atendente|7|1187|1500|1000|2000
UNA|Brazil Fast Food|Atendente|7|951|725|450|1000
UNA|Empresa Brasileira de Correios e Telegrafos - ECT|Atendente|5|1506|2000|1000|3000
UNA|Burger King|Atendente|5|5|4|4|5
UNA|Keralty|Atendente|5|1272|991|983|1000
UNA|McDonald's|Atendente|4|4|4|4|5
UNA|Drogaria Araújo|Atendente|4|1239|1000|1000|1000
UNA|Ação Contact Center|Atendente|4|1107|1000|1000|1000
UNA|Burger King|Atendente|3|1070|959|918|1000
UNA|Azul - Linhas Aéreas Brasileiras|Atendente|3|1192|1500|1000|2000
UNA|Outback Steakhouse|Atendente|3|2301|1500|1000|2000
UNA||Auxiliar Técnico de Planejamento|||||
UNA||Técnica de Programação e Controle|||||
UNA|Companhia Brasileira de Trens Urbanos|Assistente de manutenção|2|2229|2000|2000|2000
UNA|Hunkar Technologies|Assistente de manutenção|1|1270|1000|1000|1000
UNA|Hertz|Assistente de manutenção|1|2465|2500|2000|3000
UNA|Unidas|Assistente de manutenção|2|1453|1500|1000|2000
UNA|Companhia Brasileira de Trens Urbanos|Assistente de manutenção|1|1734|2000|2000|2000
UNA|Companhia Brasileira de Trens Urbanos|Assistente de manutenção|1|3135|3000|3000|3000
UNA|Confeitaria e Restaurante Momo|Assistente de manutenção|1|1848|2000|2000|2000
UNA|Oficina dos Bits|Assistente de manutenção|1|2139|2000|2000|2000
UNA|Locarcity|Assistente de manutenção|1|1808|2000|2000|2000
UNA||Auxiliar Técnica de Planejamento|||||
UNA|Gol Linhas Aéreas Inteligentes|Auxiliar de Manutenção|2|1727|2000|2000|2000
UNA|Azul - Linhas Aéreas Brasileiras|Auxiliar de Manutenção|1|1801|2000|2000|2000
UNA|Localiza|Auxiliar de Manutenção|1|1625|2000|2000|2000
UNA|Ericsson-Worldwide|Auxiliar de Manutenção|1|1413|1000|1000|1000
UNA|Grupo Havan|Auxiliar de Manutenção|1|1540|1500|1000|2000
UNA|ENGIE|Auxiliar de Manutenção|1|1243|1000|1000|1000
UNA|Stoller Group|Auxiliar de Manutenção|1|2186|2000|2000|2000
